Actual,Predicted
415462451.1607737,415394202.60322076
196510888.2684942,196526188.63803688
359605822.6857171,359602679.08719504
306416837.99823755,306427718.6556181
196109020.30600315,196101744.71176994
79540105.4403807,79545816.60415393
35285656.79967473,35294755.77170525
534221387.02727306,534814505.9112916
413288318.0138078,413351072.27688307
128352650.13576268,128366732.83491705
255019836.55096504,255105450.3158152
409760167.7217056,409809808.1226528
297425381.6818122,297498093.7776888
100688512.5522493,100679791.49403663
48130371.61725213,48131800.366877206
315393506.7448715,315322694.5680791
179504441.4983228,179500557.34415242
37272358.95517674,37246063.9204057
168502507.03239793,167583485.98149619
540480499.6992931,540683170.1426913
925429321.69624,926748367.6418167
471309511.9818062,467119759.3843081
435296430.9212318,435348464.2450668
167086927.98170823,167145704.78892392
110933894.54971272,110981045.96128851
249491052.2951247,249673699.6121551
192196745.0513437,192179114.17233124
250945890.6051654,250937982.14837363
76423389.86344954,76222678.39369567
682331181.3957254,682205628.0862526
853004654.3978456,854799814.6154095
445498882.0185944,445501229.9866836
78187143.31243175,78290234.32821041
58466020.304732025,58514278.15733136
410928495.2820677,410972645.2501322
217982337.75061756,217991762.2960794
136426102.4173389,133288773.35447592
492589595.75987166,492553071.4186835
738303163.1611882,738275714.5594767
252325245.79256696,252322240.51990014
509060677.7113386,510455298.23144186
188611294.6771721,188603948.02479172
153811442.8926055,153802301.73997527
681670830.4594003,681978761.5888783
367363786.22452736,367364231.2675618
132711271.23899522,132702200.67196226
360329990.195787,360362286.34799993
326437199.3528737,326435184.6500254
407238341.3243591,407217515.14385414
131314156.1946121,131263137.7289641
145913778.79335403,145911424.58497807
150511386.41318253,150522873.6264242
521641328.2620832,521819259.78673536
654187732.2487161,654022357.0482746
93048418.83509904,93051506.98744003
719798171.7692827,719673210.5918012
60488561.485361405,59831495.739061296
92016199.39254431,92010797.03141601
179706290.87581828,179704348.36905864
851296906.1641191,850750501.4590596
358487104.20266235,358465252.61062545
264309823.41572052,264310400.42548275
215165235.94934592,215166833.7399891
340803952.6862308,341012261.6907306
143400765.5711096,143408213.71787176
435430985.838682,435429258.1447062
415896472.8159576,415703744.7374535
413473715.0659126,413402878.7344725
858968760.4542384,859166317.998087
441358907.29980254,441331635.1891678
314240471.1242036,314219400.24078566
1013248694.8566648,1014396176.8537245
757907763.8446858,758487443.4687715
205446311.57414427,205452540.58679712
660781527.8238422,660842528.9897666
289276593.8450649,289250475.3948605
314833254.78034204,314850338.91301227
445605999.6790179,445608406.5933764
201259765.8386284,201153518.79667857
390530244.8080105,390526558.5898619
438724651.2052574,438677404.0409248
504837257.7369376,504837660.86585426
394001217.307161,394071989.3004824
360529726.2968773,360649185.9956632
152586400.82650912,152629337.0432064
175650606.53513813,175634073.27960372
357839617.8356835,357838580.94934547
811736215.0601001,811529742.9857122
678577076.551039,678369101.4233675
154383841.7672099,154388761.1287664
235984930.6849988,236011121.92723343
513275314.5825238,513353029.1571241
853901385.9789519,853275597.864217
488446208.3509523,488604614.36071664
263515957.03370824,263862017.3154251
185576567.6778612,185568917.61447787
160743519.53065112,160759591.57477924
327401801.3505591,327495261.11087114
139324235.89322263,139324675.99875993
248542420.9237269,248582838.2709115
108614854.47524714,108604149.39036773
256440383.41024545,256455442.97164062
1371396341.5251951,1369106847.4524007
382013360.1678344,382072481.68526644
72906803.85187528,72930726.36169878
426289323.40306383,426289212.1208943
153718165.5795907,153712007.5315759
514906420.9921274,515109962.27211756
284554333.24802697,284591785.3625993
371352039.4411696,371090530.07900894
57804991.52053344,57890105.36679163
244727343.77625197,244709015.80732143
147585536.17383367,147585742.7852665
304616902.1102021,304614354.912033
311710168.5851611,311743778.07401925
323152233.4199412,322940653.91999465
409918066.5885826,409661236.6153821
186882846.09239432,186884119.76409554
142375716.67070052,142370717.07055932
255961361.22323453,255965641.7861129
65852206.74443303,65802209.79842972
322991025.83510244,322991994.19157183
79317167.03630517,79318359.13684168
114724896.6737499,114732900.0212317
136732185.633269,136740164.71544778
253535804.97745177,253534943.65518805
432226211.88576937,423136740.98016036
141458410.01396203,141446413.70236596
99928654.34739332,99809891.15437387
254270356.8648449,254265195.5324388
315963356.11241,315970703.1587368
226110792.2578518,226118882.6578132
392559879.4437543,392571557.88280696
216919724.26993936,217006782.10945374
130765763.02817376,130768259.94149373
415391559.4054577,415832665.150908
945579216.4303672,943195481.9916555
746132196.30774,745804841.0469693
405579614.29892045,405566107.9752808
368338688.3969011,368379206.55150163
390154989.0888746,389524044.2567987
351202095.54276395,352096651.95964223
538083962.5074667,538197199.7722222
683291301.207545,683274509.5104507
142666341.56845394,142711697.2574695
237588329.4384183,237590857.4219279
131680124.64789532,131693052.86272408
401744637.2489848,401747769.48673403
35237938.27030073,35249527.25513825
1311851081.3495138,1287766305.1154757
485808594.8039717,481421352.337738
538219349.1793456,538176685.4083896
139611052.96482512,139573353.57769912
392387299.6477079,392380631.9140374
219530894.3108248,219658287.24412522
695636351.2577089,695440797.0120168
434974648.5871103,434975082.50058556
445258071.3639196,445261599.0138933
226117805.8146314,225964227.38987893
317378694.53102684,317370166.3653051
387786502.6696,387792903.7894298
443746366.9911951,443749456.5451119
110092167.91978347,110080933.25799982
296706844.16589105,296711300.6776109
312499081.791708,312475570.50451076
325355187.1696758,322727104.1671646
585512491.3537419,585666897.9031314
259780257.11940923,259712923.71176362
36035218.95020422,36046478.17747576
714158083.0497924,713582339.3120624
182113523.3900387,182114293.0219419
76685220.83227603,76687119.72267145
232301420.2316588,232303618.84694389
358988338.8824024,359006000.51251143
362874905.1815107,362879104.74458426
79593541.59403238,79591929.34005725
543099442.7200705,543122347.1140949
213116205.12687644,213124912.5132845
316549152.1351817,316552665.6914084
347500656.407348,347499206.9362961
458178179.4193906,458162409.00239474
352869412.18357325,352876940.9899512
530448187.4439112,530411831.99662316
546552961.9842299,546563070.218946
122265190.88589846,122264139.86996602
231955745.4473728,231942245.01990443
401049155.5187798,401042845.8130019
65233894.247889146,65297130.05839088
112622160.123905,112647627.85110733
225651104.3552164,226022962.92673156
307636592.6183691,307631389.4403494
302463619.64984185,302557450.31091726
161401215.99112067,161403104.7633815
542481388.3358333,542433818.7232746
28411366.053773098,28455183.413086794
337815651.46335244,336667713.04607946
139737022.80830646,139785264.7892035
1188246378.4237466,1187052317.1841564
385325166.69437087,385267339.59496224
699009828.2922862,699137401.5571351
16808769.594323326,16733198.41788894
141666618.07332748,141670519.25669315
388669917.3336651,388698335.8437745
328183279.6332748,328188316.11680937
428268073.92007655,428270148.2780013
370171136.8787978,370167601.3832359
324729710.0420368,324742478.1725668
692469215.2643805,692429140.14208
333545773.8407191,333477692.3474882
107202222.87777814,107214129.86633821
448827161.87084746,449082996.29138213
423455493.7978235,423457975.66165817
343587896.48993355,343611773.92325926
27444912.706461463,27482200.651249107
301754847.6404616,301747912.39156955
189013557.54110485,189238449.24377266
575975848.5323354,576054654.9118308
350068463.83334386,350128871.62557036
1020326139.305747,1021211107.2085679
166474389.7340833,166471240.08342263
448432373.4769157,448517662.2637422
435439645.37804,435518834.4202282
379762556.1856014,379832161.7804753
345295067.786996,345288811.98588943
188932419.54326263,188932324.46330464
331298607.73725593,331135054.69228786
224059480.0479336,224049233.63549918
341542423.3249764,341544875.38632864
437690280.468856,437674908.53414077
26263826.45420173,26266095.503251243
125036327.91411687,125024674.0469989
617331014.3985949,618385089.7301787
252755522.74706167,252825198.60766754
89341649.41214935,89342162.82974619
357050419.8578568,357052333.0096953
114566276.5724664,114577054.5682654
334550689.7142415,335045957.4804912
337392727.4441742,337392550.65000534
586256289.0451331,586388174.0390573
623314050.1667619,623350267.956647
284646192.4436843,284150623.9370118
458459126.6550024,458461905.95433116
270727840.8459244,270728105.19301087
157218409.0313685,157210639.45248738
380740581.0792008,380630580.9092205
365780138.7767192,365788582.0991792
178227572.79807433,178220356.57738483
428664575.0963096,428664437.99381906
166407710.17399934,166560025.2184789
138590255.6082618,138671101.20359278
161217661.64319786,161193865.62390944
422176361.41613054,422175972.45625937
313738237.8596314,313731521.10174704
855267509.6701379,855491475.3333447
109712950.4946098,109683472.70133297
403696511.4725053,403361304.1419316
181400911.645126,181407428.02266857
88864537.19470522,88857857.26605625
200924290.76102456,201027277.9062969
344616765.0796411,344608422.42952657
232483376.27132815,232484970.86482814
316183939.83818644,316192035.9293888
65708720.97747088,65717541.544049494
197255164.844002,197256265.22202954
424997920.6774361,424999569.13120925
192194164.1651973,192173381.94804868
367266200.8868944,367273694.7710133
37249200.32491209,37155183.03477354
329989814.5921147,329995338.8817875
320116097.1724368,320141041.14067626
324846542.2110477,324949540.58824223
338739292.7937204,338740916.82884306
675240637.3521239,675187757.9667197
58829382.34886835,58881903.999562904
169351261.1227743,169358262.88675544
154102466.06766137,154099936.18902066
602743887.3614278,602411031.2485062
439455692.9488145,439527371.8022432
327460105.153408,327342575.93487126
392788066.96266097,392785165.9248192
23216329.08851501,23171305.64081415
280532659.2557686,280901307.97758156
413972498.0763525,413969998.9254755
342403298.55494064,342407956.8372494
337423379.9604225,337319855.58450305
634432879.1153522,634351480.0119724
220723733.61191955,220727141.47218966
771856359.8338884,772197169.9060369
218013739.07957757,218008659.81084833
320244855.75034964,320247976.04607195
409422996.5092923,409429325.29148096
510809563.44175273,510532237.2135618
1373809349.5094092,1325685463.9069605
162025314.81424528,162017577.8611519
426879293.3450116,426917525.75429404
245750386.44227216,245753718.83151016
226427091.03808025,226421104.52145022
185596804.05810955,185599149.54843548
410962549.5253678,410866824.1063988
804735831.2475669,804493763.9371523
156080892.0365097,155871763.16880152
321987741.40100354,322021464.9739144
571088882.1982932,571139791.7972122
291165169.649704,291424809.6076879
382404913.869809,382558361.1223434
233696770.64436787,233701312.4999666
425145267.3673207,425127174.6426981
311768734.6731922,311770229.9283473
52100716.40693347,52097918.47124249
1361886581.7372744,1362575453.4825304
693169093.6602532,693236739.0131143
1240915925.2787993,1242526856.8114166
77645237.26006438,77642348.99443495
179955572.86331648,179963384.23537073
281761658.40058863,281800609.63559836
339799472.04579484,339851830.25538903
370236760.9852838,370230622.5055111
540090128.7517021,539941960.0545958
554751272.0559047,555018994.2442367
422959222.1004045,422960473.2512562
656690800.2933722,653336217.3459743
393152403.7534466,393167029.62656265
382343139.0977006,382342719.3724788
39932490.22776193,39940349.59662755
947265538.5601376,947204176.1073198
322450828.0634073,322446702.60893065
271419611.23670256,271420621.4654715
657056049.4398575,657128153.6375136
75754126.67098081,75752264.09856781
174327102.67928213,174325816.403372
572723795.7661008,572733522.004424
270871092.97941136,270397936.1196054
253538021.10201383,253530047.38061944
90200613.21626078,90200465.36319631
548021008.8591491,547960005.5017139
263116833.16292956,263171682.21102786
734985446.761,734991718.0986553
206837690.0036676,206838918.44876394
84224281.2756585,84225055.01731214
280590425.6177221,280576068.9896946
426519340.948584,426520768.81109655
465745418.3615485,465673867.9711927
339090019.6463394,339079820.73776495
179226716.00801915,169992919.2874232
268462247.6471589,268458917.14572364
207350095.78791785,207353386.42394394
311742090.94089144,311736931.4715828
64781857.800262354,64783938.999769256
396741226.59921056,396743113.76238656
180913492.44134036,181004604.54633823
412262624.1563463,412255956.48903036
136317050.5936619,136317871.14527562
